sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
NS14A2IN198P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN198P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Blossom Pink","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Blossom Pink</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in198p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-blossom-pink,,,,/1/_/1_22.jpg,,/1/_/1_22.jpg,,/1/_/1_22.jpg,,/1/_/1_22.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_22.jpg,/2/_/2_23.jpg,/3/_/3_24.jpg,/4/_/4_21.jpg,/5/_/5_13.jpg,/6/_/6_11.jpg,/7/_/7_12.jpg,/8/_/8_12.jpg,/9/_/9_6.jpg",",,,,,,,,",,,,,,,,
NS14A2IN199P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN199P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Champange Gold","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Champange Gold</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in199p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-champange-gold,,,,/1/_/1_23.jpg,,/1/_/1_23.jpg,,/1/_/1_23.jpg,,/1/_/1_23.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_23.jpg,/2/_/2_24.jpg,/3/_/3_25.jpg,/4/_/4_22.jpg,/6/_/6_12.jpg,/7/_/7_13.jpg,/8/_/8_13.jpg,/u/n/untitled-5_2.jpg",",,,,,,,",,,,,,,,
NS14A2IN200P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN200P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Cherry Blossom Pink","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Cherry Blossom</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in200p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-cherry-blossom-pink,,,,/2/_/2_25.jpg,,/2/_/2_25.jpg,,/2/_/2_25.jpg,,/2/_/2_25.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/2/_/2_25.jpg,/3/_/3_26.jpg,/4/_/4_23.jpg,/u/n/untitled-1_5.jpg",",,,",,,,,,,,
NS14A2IN201P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN201P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Cloud Silver","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Cloud Silver</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in201p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-cloud-silver,,,,/1/_/1_24.jpg,,/1/_/1_24.jpg,,/1/_/1_24.jpg,,/1/_/1_24.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_24.jpg,/2/_/2_26.jpg,/3/_/3_27.jpg,/4/_/4_24.jpg,/5/_/5_14.jpg,/6/_/6_13.jpg,/7/_/7_14.jpg,/8/_/8_14.jpg,/9/_/9_7.jpg",",,,,,,,,",,,,,,,,
NS14A2IN202P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN202P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Flowers on Yellow","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Flowers on Yellow</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in202p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-flowers-on-yellow,,,,/1/_/1_25.jpg,,/1/_/1_25.jpg,,/1/_/1_25.jpg,,/1/_/1_25.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_25.jpg,/2/_/2_27.jpg,/3/_/3_28.jpg,/4/_/4_25.jpg",",,,",,,,,,,,
NS14A2IN203P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN203P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Fragrant Lilac","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Fragrant Lilac</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in203p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-fragrant-lilac,,,,/1/_/1_26.jpg,,/1/_/1_26.jpg,,/1/_/1_26.jpg,,/1/_/1_26.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_26.jpg,/2/_/2_28.jpg,/3/_/3_29.jpg,/4/_/4_26.jpg,/5/_/5_15.jpg,/6/_/6_14.jpg,/7/_/7_15.jpg,/8/_/8_15.jpg",",,,,,,,",,,,,,,,
NS14A2IN204P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN204P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Himalayan Blue","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Himalayan Blue</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in204p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-himalayan-blue,,,,/1/_/1_27.jpg,,/1/_/1_27.jpg,,/1/_/1_27.jpg,,/1/_/1_27.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_27.jpg,/2/_/2_29.jpg,/3/_/3_30.jpg,/4/_/4_27.jpg,/5/_/5_16.jpg,/6/_/6_15.jpg,/7/_/7_16.jpg,/8/_/8_16.jpg,/9/_/9_8.jpg",",,,,,,,,",,,,,,,,
NS14A2IN205P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN205P 14-inch Laptop (Core i5-8250U / 8GB RAM / 256GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Iris on Ruby","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>256GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Iris on Ruby</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",68990.0000,51915.0000,5/14/19,,avita-liber-ns14a2in205p-14-inch-laptop-core-i5-8250u-8gb-ram-256gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-iris-on-ruby,,,,/1/_/1_28.jpg,,/1/_/1_28.jpg,,/1/_/1_28.jpg,,/1/_/1_28.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_28.jpg,/3/_/3_31.jpg,/4/_/4_28.jpg,/5/_/5_17.jpg",",,,",,,,,,,,
NS14A2IN258P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN258P 14-inch Laptop (Core i7-8550U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Cloud Silver","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Cloud Silver</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",99990.0000,75242.0000,5/14/19,,avita-liber-ns14a2in258p-14-inch-laptop-core-i7-8550u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-cloud-silver,,,,/1/_/1_1_10.jpg,,/1/_/1_1_10.jpg,,/1/_/1_1_10.jpg,,/1/_/1_1_10.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_10.jpg,/2/_/2_1_13.jpg,/3/_/3_2_6.jpg,/4/_/4_2_6.jpg,/5/_/5_2_4.jpg,/6/_/6_1_9.jpg,/7/_/7_27.jpg,/8/_/8_27.jpg,/9/_/9_18.jpg",",,,,,,,,",,,,,,,,
NS14A1IN009P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA,Default/AVITA/Y SERIES",base,"AVITA LIBER 14"" i5-7Y54 8GB 256GB SSD Paisley on Lilac","AVITA LIBER 14""<br/><table><tr><th>Weight</th><td>1.49</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>22.2</td></tr><tr><th>Height</th><td>16</td><th>Primary Battery</th><td>36 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.0</td></tr><tr><th>Memory</th><td>4GB/8GB DDR3</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit - optional)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.0</td></tr><tr><th>Optical Drive</th><td>128GB SSD / 256GB SSD / 512GB SSD</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Black / Silver/ Space Grey / Other Colours</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","AVITA LIBER 14""",1.4900,1,"Taxable Goods","Catalog, Search",76190.0000,69541.0000,5/14/19,,avita-liber-14-i5-7y54-8gb-256gb-ssd-ns14a1in009p,,,,,,,,,,,,"5/13/19, 7:32 PM","5/13/19, 9:01 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,
